country,city,lat,lng,,,,,,,,,
United States,Covington,35.5656,-89.648,,,,,,,,,
United States,Greeneville,36.168,-82.8197,,,,,,,,,
United States,Fairview,35.9814,-87.1291,,,,,,,,,
United States,Savannah,35.2211,-88.2359,,,,,,,,,
United States,Milan,35.9126,-88.7556,,,,,,,,,
United States,Munford,35.4436,-89.8141,,,,,,,,,
United States,Cookeville,36.1484,-85.5114,,,,,,,,,
United States,Alcoa,35.8072,-83.9749,,,,,,,,,
United States,Clinton,36.0988,-84.1281,,,,,,,,,
United States,Crossville,35.9526,-85.0294,,,,,,,,,
United States,Bartlett,35.2337,-89.8195,,,,,,,,,
United States,Millington,35.3368,-89.8931,,,,,,,,,
United States,Hendersonville,36.3063,-86.5997,,,,,,,,,
United States,Pigeon Forge,35.7977,-83.5623,,,,,,,,,
United States,McMinnville,35.6863,-85.7812,,,,,,,,,
United States,Mount Juliet,36.1993,-86.5115,,,,,,,,,
United States,Kingston,35.8717,-84.4954,,,,,,,,,
United States,Union City,36.4265,-89.0477,,,,,,,,,
United States,Paris,36.2934,-88.3065,,,,,,,,,
United States,Clarksville,36.5696,-87.3428,,,,,,,,,
United States,Morristown,36.2043,-83.3001,,,,,,,,,
United States,Henderson,35.4446,-88.6531,,,,,,,,,
United States,Dickson,36.0637,-87.3661,,,,,,,,,
United States,Atoka,35.4229,-89.7863,,,,,,,,,
United States,Lexington,35.6609,-88.3965,,,,,,,,,
United States,Newport,35.9617,-83.1977,,,,,,,,,
United States,Humboldt,35.8254,-88.9045,,,,,,,,,
United States,Manchester,35.4629,-86.0775,,,,,,,,,
United States,Shelbyville,35.4987,-86.4516,,,,,,,,,
United States,Jackson,35.6533,-88.8352,,,,,,,,,
United States,Sparta,35.9347,-85.4726,,,,,,,,,
United States,Knoxville,35.9692,-83.9495,,,,,,,,,
United States,Tullahoma,35.372,-86.2173,,,,,,,,,
United States,Greenbrier,36.4237,-86.7974,,,,,,,,,
United States,Soddy-Daisy,35.2571,-85.174,,,,,,,,,
United States,Mount Carmel,36.5612,-82.6615,,,,,,,,,
United States,Erwin,36.1456,-82.4115,,,,,,,,,
United States,Thompson's Station,35.809,-86.8999,,,,,,,,,
United States,Madisonville,35.5234,-84.3637,,,,,,,,,
United States,Harriman,35.9306,-84.5603,,,,,,,,,
United States,Johnson City,36.3406,-82.3804,,,,,,,,,
United States,Germantown,35.083,-89.7824,,,,,,,,,
United States,Farragut,35.8731,-84.1821,,,,,,,,,
United States,Cleveland,35.1817,-84.8707,,,,,,,,,
United States,Athens,35.4573,-84.6042,,,,,,,,,
United States,Pulaski,35.1934,-87.0353,,,,,,,,,
United States,Nashville,36.1714,-86.7844,,,,,,,,,
United States,Rogersville,36.408,-83.0037,,,,,,,,,
United States,Nolensville,35.957,-86.6762,,,,,,,,,
United States,Bristol,36.5572,-82.2144,,,,,,,,,
United States,Smyrna,35.9727,-86.5244,,,,,,,,,
United States,Portland,36.5879,-86.5191,,,,,,,,,
United States,White House,36.4646,-86.6662,,,,,,,,,
United States,Rockwood,35.8692,-84.6731,,,,,,,,,
United States,Collierville,35.0474,-89.699,,,,,,,,,
United States,Lawrenceburg,35.2497,-87.3325,,,,,,,,,
United States,South Pittsburg,35.0109,-85.7183,,,,,,,,,
United States,Kingsport,36.522,-82.5453,,,,,,,,,
United States,Murfreesboro,35.8493,-86.4098,,,,,,,,,
United States,Brentwood,35.9917,-86.7758,,,,,,,,,
United States,Ripley,35.7449,-89.5358,,,,,,,,,
United States,Brownsville,35.5888,-89.258,,,,,,,,,
United States,Lafayette,36.5242,-86.0307,,,,,,,,,
United States,Dayton,35.4912,-85.012,,,,,,,,,
United States,Maryville,35.7469,-83.9786,,,,,,,,,
United States,Franklin,35.9214,-86.8524,,,,,,,,,
United States,Goodlettsville,36.3323,-86.7032,,,,,,,,,
United States,Sweetwater,35.6027,-84.4718,,,,,,,,,
United States,McKenzie,36.1371,-88.5076,,,,,,,,,
United States,Springfield,36.4945,-86.8706,,,,,,,,,
United States,Collegedale,35.0521,-85.0488,,,,,,,,,
United States,Signal Mountain,35.1448,-85.3457,,,,,,,,,
United States,Lewisburg,35.4493,-86.7895,,,,,,,,,
United States,Oakland,35.2257,-89.5371,,,,,,,,,
United States,Malverne,40.6746,-73.6721,,,,,,,,,
United States,Valley Stream,40.6647,-73.7044,,,,,,,,,
United States,Great Neck Plaza,40.7869,-73.726,,,,,,,,,
United States,Clifton Springs,42.9608,-77.1348,,,,,,,,,
United States,Canton,44.6,-75.1703,,,,,,,,,
United States,Plattsburgh,44.6951,-73.4563,,,,,,,,,
United States,Goshen,41.4016,-74.327,,,,,,,,,
United States,Syracuse,43.0409,-76.1438,,,,,,,,,
United States,Port Jervis,41.3782,-74.6909,,,,,,,,,
United States,Williston Park,40.7588,-73.6465,,,,,,,,,
United States,New Hempstead,41.1488,-74.0485,,,,,,,,,
United States,Port Chester,41.0052,-73.668,,,,,,,,,
United States,Canandaigua,42.8885,-77.2805,,,,,,,,,
United States,Lockport,43.1698,-78.6956,,,,,,,,,
United States,Saratoga Springs,43.0674,-73.7775,,,,,,,,,
United States,Rome,43.226,-75.4909,,,,,,,,,
United States,Penn Yan,42.661,-77.0536,,,,,,,,,
United States,Mechanicville,42.9037,-73.6895,,,,,,,,,
United States,Corning,42.147,-77.0561,,,,,,,,,
United States,Cobleskill,42.6787,-74.486,,,,,,,,,
United States,Wappingers Falls,41.5986,-73.9178,,,,,,,,,
United States,Colonie,42.7199,-73.8334,,,,,,,,,
United States,Airmont,41.0992,-74.099,,,,,,,,,
United States,North Syracuse,43.1339,-76.1306,,,,,,,,,
United States,Ellenville,41.7009,-74.3609,,,,,,,,,
United States,Albion,43.246,-78.1902,,,,,,,,,
United States,Fredonia,42.4407,-79.3319,,,,,,,,,
United States,Bath,42.3363,-77.318,,,,,,,,,
United States,Pelham Manor,40.893,-73.8057,,,,,,,,,
United States,Utica,43.0961,-75.226,,,,,,,,,
United States,Lake Grove,40.8586,-73.1168,,,,,,,,,
United States,North Hills,40.7765,-73.6778,,,,,,,,,
United States,Suffern,41.1138,-74.1421,,,,,,,,,
United States,New Rochelle,40.9305,-73.7836,,,,,,,,,
United States,Newark,43.0418,-77.093,,,,,,,,,
United States,Warwick,41.2551,-74.3551,,,,,,,,,
United States,Chestnut Ridge,41.0829,-74.0551,,,,,,,,,
United States,Dobbs Ferry,41.0127,-73.8698,,,,,,,,,
United States,Monticello,41.6519,-74.6874,,,,,,,,,
United States,Ossining,41.1609,-73.8712,,,,,,,,,
United States,Hamburg,42.7233,-78.8348,,,,,,,,,
United States,Middletown,41.4458,-74.4228,,,,,,,,,
United States,Lindenhurst,40.6858,-73.3709,,,,,,,,,
United States,Geneseo,42.799,-77.8095,,,,,,,,,
United States,Lynbrook,40.6579,-73.6742,,,,,,,,,
United States,Schenectady,42.8025,-73.9276,,,,,,,,,
United States,Buffalo,42.9017,-78.8487,,,,,,,,,
United States,Walden,41.5603,-74.1879,,,,,,,,,
United States,Tarrytown,41.0647,-73.8673,,,,,,,,,
United States,Queens,40.7498,-73.7976,,,,,,,,,
United States,Wesley Hills,41.1579,-74.0768,,,,,,,,,
United States,Glens Falls,43.3109,-73.6459,,,,,,,,,
United States,Freeport,40.6515,-73.585,,,,,,,,,
United States,Hastings-on-Hudson,40.9902,-73.8801,,,,,,,,,
United States,Mastic Beach,40.7667,-72.842,,,,,,,,,
United States,Horseheads,42.1689,-76.8299,,,,,,,,,
United States,Pelham,40.9116,-73.8075,,,,,,,,,
United States,Malone,44.849,-74.2889,,,,,,,,,
United States,Red Hook,41.9962,-73.8768,,,,,,,,,
United States,Cohoes,42.7732,-73.7077,,,,,,,,,
United States,Batavia,42.9987,-78.1802,,,,,,,,,
United States,Pleasantville,41.1378,-73.7827,,,,,,,,,
United States,White Plains,41.022,-73.7548,,,,,,,,,
United States,Bronxville,40.9394,-73.8263,,,,,,,,,
United States,Massapequa Park,40.6816,-73.4496,,,,,,,,,
United States,Bayville,40.9077,-73.5602,,,,,,,,,
United States,Watertown,43.9734,-75.9094,,,,,,,,,
United States,Salamanca,42.1631,-78.7233,,,,,,,,,
United States,Mount Kisco,41.2018,-73.7282,,,,,,,,,
United States,Medina,43.2197,-78.3888,,,,,,,,,
United States,Elmsford,41.0541,-73.8143,,,,,,,,,
United States,Rye Brook,41.0303,-73.6865,,,,,,,,,
United States,Coxsackie,42.3561,-73.808,,,,,,,,,
United States,Westbury,40.7599,-73.5891,,,,,,,,,
United States,Northport,40.9036,-73.3446,,,,,,,,,
United States,Catskill,42.2145,-73.8656,,,,,,,,,
United States,Auburn,42.9338,-76.5685,,,,,,,,,
United States,Saranac Lake,44.3246,-74.1315,,,,,,,,,
United States,Newburgh,41.5037,-74.0205,,,,,,,,,
United States,New Square,41.141,-74.0294,,,,,,,,,
United States,Potsdam,44.6699,-74.9831,,,,,,,,,
United States,Sea Cliff,40.8441,-73.6442,,,,,,,,,
United States,Floral Park,40.7226,-73.7029,,,,,,,,,
United States,East Hills,40.7958,-73.6292,,,,,,,,,
United States,Amityville,40.6696,-73.4156,,,,,,,,,
United States,Williamsville,42.9623,-78.7418,,,,,,,,,
United States,Rockville Centre,40.6643,-73.6383,,,,,,,,,
United States,Croton-on-Hudson,41.2005,-73.9002,,,,,,,,,
United States,Kingston,41.9295,-73.9968,,,,,,,,,
United States,Elmira,42.0938,-76.8097,,,,,,,,,
United States,Monroe,41.3198,-74.1848,,,,,,,,,
United States,Amsterdam,42.942,-74.1907,,,,,,,,,
United States,Peekskill,41.2883,-73.9227,,,,,,,,,
United States,Ogdensburg,44.7088,-75.4717,,,,,,,,,
United States,Hornell,42.3258,-77.6605,,,,,,,,,
United States,Herkimer,43.0282,-74.9928,,,,,,,,,
United States,New Paltz,41.7495,-74.0809,,,,,,,,,
United States,Albany,42.6664,-73.7987,,,,,,,,,
United States,Kiryas Joel,41.3403,-74.1658,,,,,,,,,
United States,Olean,42.0819,-78.4321,,,,,,,,,
United States,Farmingdale,40.7328,-73.4465,,,,,,,,,
United States,Niagara Falls,43.0921,-79.0147,,,,,,,,,
United States,Lackawanna,42.8182,-78.8324,,,,,,,,,
United States,West Haverstraw,41.2063,-73.9883,,,,,,,,,
United States,Endicott,42.098,-76.0639,,,,,,,,,
United States,Rochester,43.168,-77.6162,,,,,,,,,
United States,Ilion,43.0114,-75.0396,,,,,,,,,
United States,Manorhaven,40.8399,-73.7127,,,,,,,,,
United States,Babylon,40.6949,-73.3271,,,,,,,,,
United States,Watervliet,42.7243,-73.7068,,,,,,,,,
United States,Hempstead,40.7043,-73.6193,,,,,,,,,
United States,Ravena,42.4755,-73.8113,,,,,,,,,
United States,New York,40.6943,-73.9249,,,,,,,,,
United States,Scarsdale,40.9902,-73.7773,,,,,,,,,
United States,Bronx,40.8501,-73.8662,,,,,,,,,
United States,Fulton,43.3171,-76.4162,,,,,,,,,
United States,Briarcliff Manor,41.14,-73.844,,,,,,,,,
United States,Irvington,41.0349,-73.8661,,,,,,,,,
United States,Washingtonville,41.4296,-74.1578,,,,,,,,,
United States,Poughkeepsie,41.6949,-73.921,,,,,,,,,
United States,Mineola,40.7469,-73.6392,,,,,,,,,
United States,Patchogue,40.7621,-73.0185,,,,,,,,,
United States,Johnson City,42.123,-75.9624,,,,,,,,,
United States,Brockport,43.2136,-77.9404,,,,,,,,,
United States,Tonawanda,43.0105,-78.8805,,,,,,,,,
United States,Mamaroneck,40.9469,-73.7316,,,,,,,,,
United States,East Rochester,43.1121,-77.4869,,,,,,,,,
United States,Depew,42.9117,-78.7044,,,,,,,,,
United States,Rye,40.969,-73.6878,,,,,,,,,
United States,Haverstraw,41.1934,-73.952,,,,,,,,,
United States,Harrison,41.0233,-73.7192,,,,,,,,,
United States,Cortland,42.6004,-76.1784,,,,,,,,,
United States,Norwich,42.5333,-75.5227,,,,,,,,,
United States,Hudson Falls,43.3042,-73.5818,,,,,,,,,
United States,Honeoye Falls,42.9557,-77.5903,,,,,,,,,
United States,Garden City,40.7266,-73.6447,,,,,,,,,
United States,Port Jefferson,40.9465,-73.0579,,,,,,,,,
United States,Baldwinsville,43.157,-76.3318,,,,,,,,,
United States,Ballston Spa,43.0068,-73.8524,,,,,,,,,
United States,Fairport,43.099,-77.4427,,,,,,,,,
United States,Oswego,43.4516,-76.5005,,,,,,,,,
United States,Woodbury,41.3284,-74.1004,,,,,,,,,
United States,Hilton,43.29,-77.7925,,,,,,,,,
United States,North Tonawanda,43.0457,-78.8659,,,,,,,,,
United States,Jamestown,42.0975,-79.2366,,,,,,,,,
United States,Webster,43.215,-77.4225,,,,,,,,,
United States,Sidney,42.3067,-75.3984,,,,,,,,,
United States,East Rockaway,40.6432,-73.6672,,,,,,,,,
United States,Kaser,41.1213,-74.0685,,,,,,,,,
United States,Oneonta,42.4551,-75.0666,,,,,,,,,
United States,Owego,42.1047,-76.263,,,,,,,,,
United States,Kenmore,42.9646,-78.8713,,,,,,,,,
United States,Long Beach,40.5887,-73.666,,,,,,,,,
United States,Tuckahoe,40.953,-73.823,,,,,,,,,
United States,Valatie,42.4134,-73.6778,,,,,,,,,
United States,Troy,42.7354,-73.6751,,,,,,,,,
United States,Nyack,41.0919,-73.9143,,,,,,,,,
United States,Great Neck,40.8028,-73.733,,,,,,,,,
United States,Chester,41.357,-74.2769,,,,,,,,,
United States,Attica,42.8641,-78.2798,,,,,,,,,
United States,Ithaca,42.4442,-76.5032,,,,,,,,,
United States,Larchmont,40.9258,-73.7529,,,,,,,,,
United States,Rensselaer,42.6465,-73.7328,,,,,,,,,
United States,Cedarhurst,40.6252,-73.7278,,,,,,,,,
United States,Yonkers,40.9466,-73.8674,,,,,,,,,
United States,Lawrence,40.6042,-73.7149,,,,,,,,,
United States,Brooklyn,40.6501,-73.9496,,,,,,,,,
United States,East Aurora,42.7666,-78.6172,,,,,,,,,
United States,Massena,44.9292,-74.8923,,,,,,,,,
United States,Binghamton,42.1014,-75.9093,,,,,,,,,
United States,Spring Valley,41.1151,-74.0485,,,,,,,,,
United States,Oneida,43.0769,-75.6621,,,,,,,,,
United States,Gowanda,42.4612,-78.9339,,,,,,,,,
United States,Kings Point,40.8162,-73.7408,,,,,,,,,
United States,Lancaster,42.9007,-78.6701,,,,,,,,,
United States,Hudson,42.2515,-73.7859,,,,,,,,,
United States,Fort Plain,42.9316,-74.6277,,,,,,,,,
United States,Sleepy Hollow,41.0936,-73.8724,,,,,,,,,
United States,Dunkirk,42.4803,-79.3323,,,,,,,,,
United States,Manhattan,40.7834,-73.9662,,,,,,,,,
United States,Beacon,41.5036,-73.9655,,,,,,,,,
United States,Geneva,42.8644,-76.9827,,,,,,,,,
United States,Wellsville,42.1207,-77.9458,,,,,,,,,
United States,Mount Vernon,40.9136,-73.8291,,,,,,,,,
United States,Johnstown,43.0073,-74.3755,,,,,,,,,
United States,Solvay,43.0573,-76.2126,,,,,,,,,
United States,Glen Cove,40.8709,-73.6287,,,,,,,,,
United States,Scotia,42.8321,-73.9607,,,,,,,,,
United States,Gloversville,43.0491,-74.3465,,,,,,,,,
United States,Staten Island,40.5834,-74.1496,,,,,,,,,
United States,New Hyde Park,40.7324,-73.6857,,,,,,,,,
United States,Exeter,41.3338,-75.8214,,,,,,,,,
United States,Clarion,41.2106,-79.3803,,,,,,,,,
United States,Millersville,40.0047,-76.3522,,,,,,,,,
United States,Camp Hill,40.2422,-76.9274,,,,,,,,,
United States,Canonsburg,40.2642,-80.1868,,,,,,,,,
United States,Grove City,41.1571,-80.0893,,,,,,,,,
United States,Cresson,40.4626,-78.5866,,,,,,,,,
United States,Quakertown,40.4398,-75.3456,,,,,,,,,
United States,Hatboro,40.1775,-75.1054,,,,,,,,,
United States,Folcroft,39.8891,-75.277,,,,,,,,,
United States,Connellsville,40.0158,-79.5899,,,,,,,,,
United States,State College,40.7909,-77.8568,,,,,,,,,
United States,North East,42.2134,-79.8333,,,,,,,,,
United States,Montgomery,41.1709,-76.874,,,,,,,,,
United States,Nazareth,40.74,-75.3132,,,,,,,,,
United States,Harrisburg,40.2752,-76.8843,,,,,,,,,
United States,Sugarcreek,41.438,-79.8183,,,,,,,,,
United States,White Oak,40.3415,-79.8007,,,,,,,,,
United States,Lansdale,40.2417,-75.2812,,,,,,,,,
United States,Swarthmore,39.9022,-75.3488,,,,,,,,,
United States,Olyphant,41.4506,-75.5753,,,,,,,,,
United States,Shamokin,40.7883,-76.555,,,,,,,,,
United States,Murrysville,40.4456,-79.6555,,,,,,,,,
United States,West Chester,39.9601,-75.6058,,,,,,,,,
United States,Red Lion,39.8986,-76.6078,,,,,,,,,
United States,Sayre,41.9855,-76.5207,,,,,,,,,
United States,Kittanning,40.8279,-79.5233,,,,,,,,,
United States,Nanticoke,41.2004,-76.0003,,,,,,,,,
United States,Kingston,41.2652,-75.8875,,,,,,,,,
United States,Titusville,41.6273,-79.6699,,,,,,,,,
United States,Washington,40.174,-80.2466,,,,,,,,,
United States,Waynesburg,39.8983,-80.1855,,,,,,,,,
United States,Downingtown,40.0076,-75.7019,,,,,,,,,
United States,Butler,40.8615,-79.8962,,,,,,,,,
United States,Munhall,40.3937,-79.9004,,,,,,,,,
United States,Mount Carmel,40.7959,-76.4121,,,,,,,,,
United States,Wyomissing,40.3317,-75.9703,,,,,,,,,
United States,Carlisle,40.1999,-77.2042,,,,,,,,,
United States,Dunmore,41.4153,-75.6072,,,,,,,,,
United States,Mechanicsburg,40.2115,-77.006,,,,,,,,,
United States,Altoona,40.5082,-78.4007,,,,,,,,,
United States,Northampton,40.6866,-75.4904,,,,,,,,,
United States,Tyrone,40.6764,-78.2461,,,,,,,,,
United States,Corry,41.926,-79.6358,,,,,,,,,
United States,Archbald,41.5077,-75.5453,,,,,,,,,
United States,Moosic,41.3584,-75.7027,,,,,,,,,
United States,Bristol,40.1028,-74.8529,,,,,,,,,
United States,Ashland,40.7811,-76.3451,,,,,,,,,
United States,Warren,41.8433,-79.1445,,,,,,,,,
United States,Quarryville,39.8957,-76.1617,,,,,,,,,
United States,Jefferson Hills,40.2927,-79.9329,,,,,,,,,
United States,Duquesne,40.3732,-79.8501,,,,,,,,,
United States,Jeannette,40.3277,-79.6139,,,,,,,,,
United States,Norwood,39.8864,-75.2964,,,,,,,,,
United States,Lansdowne,39.9408,-75.276,,,,,,,,,
United States,Birdsboro,40.2618,-75.81,,,,,,,,,
United States,Steelton,40.2258,-76.8254,,,,,,,,,
United States,New Castle,40.9956,-80.3458,,,,,,,,,
United States,McKees Rocks,40.4688,-80.063,,,,,,,,,
United States,Glenolden,39.8996,-75.292,,,,,,,,,
United States,Indiana,40.6219,-79.1552,,,,,,,,,
United States,Columbia,40.0347,-76.4943,,,,,,,,,
United States,Easton,40.6858,-75.2209,,,,,,,,,
United States,Plum,40.5024,-79.7496,,,,,,,,,
United States,Pottstown,40.2508,-75.6445,,,,,,,,,
United States,Baldwin,40.369,-79.9669,,,,,,,,,
United States,York,39.9651,-76.7315,,,,,,,,,
United States,Lewistown,40.5964,-77.5731,,,,,,,,,
United States,Lebanon,40.3412,-76.4228,,,,,,,,,
United States,Media,39.9198,-75.3888,,,,,,,,,
United States,Aliquippa,40.6155,-80.2548,,,,,,,,,
United States,Chambersburg,39.9315,-77.6556,,,,,,,,,
United States,Catasauqua,40.6531,-75.4643,,,,,,,,,
United States,New Kensington,40.5711,-79.7521,,,,,,,,,
United States,Wilkinsburg,40.4442,-79.8733,,,,,,,,,
United States,Williamsport,41.2398,-77.0371,,,,,,,,,
United States,Bellefonte,40.9141,-77.7683,,,,,,,,,
United States,Hermitage,41.231,-80.4412,,,,,,,,,
United States,Erie,42.1168,-80.0733,,,,,,,,,
United States,Shippensburg,40.0485,-77.5227,,,,,,,,,
United States,Philadelphia,40.0076,-75.134,,,,,,,,,
United States,Swissvale,40.4207,-79.8858,,,,,,,,,
United States,Ridley Park,39.8785,-75.3251,,,,,,,,,
United States,Tamaqua,40.8033,-75.9344,,,,,,,,,
United States,New Brighton,40.7355,-80.3091,,,,,,,,,
United States,Ephrata,40.1811,-76.1812,,,,,,,,,
United States,Dover,40.0033,-76.8484,,,,,,,,,
United States,Lehighton,40.8306,-75.7165,,,,,,,,,
United States,Lititz,40.154,-76.3044,,,,,,,,,
United States,Hazleton,40.9504,-75.9724,,,,,,,,,
United States,Castle Shannon,40.3664,-80.0194,,,,,,,,,
United States,Palmerton,40.8023,-75.616,,,,,,,,,
United States,Latrobe,40.3125,-79.3825,,,,,,,,,
United States,Clairton,40.2976,-79.8853,,,,,,,,,
United States,Orwigsburg,40.6541,-76.104,,,,,,,,,
United States,Greensburg,40.3113,-79.5444,,,,,,,,,
United States,Brentwood,40.3734,-79.9757,,,,,,,,,
United States,Monroeville,40.4262,-79.7605,,,,,,,,,
United States,Turtle Creek,40.4085,-79.8214,,,,,,,,,
United States,Coatesville,39.9849,-75.8199,,,,,,,,,
United States,Middletown,40.201,-76.7289,,,,,,,,,
United States,Carbondale,41.5714,-75.5048,,,,,,,,,
United States,Lancaster,40.0421,-76.3012,,,,,,,,,
United States,Johnstown,40.3258,-78.9194,,,,,,,,,
United States,Plymouth,41.2404,-75.9505,,,,,,,,,
United States,Sharon Hill,39.9075,-75.2678,,,,,,,,,
United States,Dormont,40.3941,-80.0377,,,,,,,,,
United States,Blakely,41.4859,-75.6012,,,,,,,,,
United States,Meadville,41.6476,-80.1467,,,,,,,,,
United States,Pottsville,40.6798,-76.2092,,,,,,,,,
United States,Perkasie,40.3719,-75.292,,,,,,,,,
United States,New Holland,40.1008,-76.09,,,,,,,,,
United States,Bloomsburg,41.0027,-76.4561,,,,,,,,,
United States,Scranton,41.4044,-75.6649,,,,,,,,,
United States,Hanover,39.8117,-76.9835,,,,,,,,,
United States,Carnegie,40.408,-80.0861,,,,,,,,,
United States,Edinboro,41.8762,-80.1246,,,,,,,,,
United States,Uniontown,39.8994,-79.7243,,,,,,,,,
United States,Reading,40.34,-75.9266,,,,,,,,,
United States,Du Bois,41.1225,-78.7564,,,,,,,,,
United States,Selinsgrove,40.8003,-76.8647,,,,,,,,,
United States,Sunbury,40.8617,-76.7874,,,,,,,,,
United States,Old Forge,41.3705,-75.7409,,,,,,,,,
United States,Collegeville,40.1873,-75.4581,,,,,,,,,
United States,Somerset,40.0049,-79.0778,,,,,,,,,
United States,Conshohocken,40.0772,-75.3035,,,,,,,,,
United States,New Cumberland,40.2297,-76.8764,,,,,,,,,
United States,Huntingdon,40.5,-78.0098,,,,,,,,,
United States,Bethel Park,40.3239,-80.0364,,,,,,,,,
United States,Doylestown,40.314,-75.128,,,,,,,,,
United States,Prospect Park,39.8858,-75.3074,,,,,,,,,
United States,Whitehall,40.3602,-79.9898,,,,,,,,,
United States,Kutztown,40.5212,-75.7773,,,,,,,,,
United States,Phoenixville,40.1358,-75.5201,,,,,,,,,
United States,Slippery Rock,41.0695,-80.058,,,,,,,,,
United States,West Mifflin,40.3581,-79.9072,,,,,,,,,
United States,California,40.0692,-79.9152,,,,,,,,,
United States,Palmyra,40.31,-76.5944,,,,,,,,,
United States,Emmaus,40.5352,-75.4978,,,,,,,,,
United States,South Williamsport,41.2294,-77.0009,,,,,,,,,
United States,Pleasant Hills,40.3298,-79.9596,,,,,,,,,
United States,Monessen,40.1519,-79.8828,,,,,,,,,
United States,Philipsburg,40.8952,-78.2145,,,,,,,,,
United States,Norristown,40.1224,-75.3399,,,,,,,,,
United States,Pittsburgh,40.4396,-79.9763,,,,,,,,,
United States,Ambridge,40.5922,-80.2265,,,,,,,,,
United States,Taylor,41.3958,-75.7147,,,,,,,,,
United States,Elizabethtown,40.1534,-76.5991,,,,,,,,,
United States,Franklin,41.3936,-79.8425,,,,,,,,,
United States,Lower Burrell,40.5818,-79.7141,,,,,,,,,
United States,Lock Haven,41.1365,-77.4521,,,,,,,,,
United States,Yeadon,39.9325,-75.2527,,,,,,,,,
United States,Darby,39.921,-75.2611,,,,,,,,,
United States,Waynesboro,39.7525,-77.5822,,,,,,,,,
United States,Crafton,40.4333,-80.0712,,,,,,,,,
United States,Honesdale,41.5774,-75.2524,,,,,,,,,
United States,Fox Chapel,40.5247,-79.8898,,,,,,,,,
United States,Hollidaysburg,40.4311,-78.393,,,,,,,,,
United States,Allentown,40.5961,-75.4756,,,,,,,,,
United States,Forest Hills,40.4251,-79.8544,,,,,,,,,
United States,Kennett Square,39.8438,-75.7113,,,,,,,,,
United States,Blairsville,40.4325,-79.2599,,,,,,,,,
United States,West View,40.5182,-80.0333,,,,,,,,,
United States,Sharon,41.2339,-80.4997,,,,,,,,,
United States,Beaver Falls,40.762,-80.3225,,,,,,,,,
United States,Punxsutawney,40.9437,-78.9767,,,,,,,,,
United States,Hellertown,40.5811,-75.3378,,,,,,,,,
United States,Littlestown,39.7452,-77.0891,,,,,,,,,
United States,Dickson City,41.4683,-75.6358,,,,,,,,,
United States,Northern Cambria,40.6561,-78.7784,,,,,,,,,
United States,Clifton Heights,39.9301,-75.2958,,,,,,,,,
United States,Wilson,40.6844,-75.2407,,,,,,,,,
United States,Muncy,41.2021,-76.7854,,,,,,,,,
United States,Franklin Park,40.5903,-80.0999,,,,,,,,,
United States,Jersey Shore,41.2012,-77.2666,,,,,,,,,
United States,Stewartstown,39.7528,-76.5925,,,,,,,,,
United States,Shenandoah,40.8167,-76.2004,,,,,,,,,
United States,Jim Thorpe,40.8712,-75.7433,,,,,,,,,
United States,Bangor,40.8678,-75.2085,,,,,,,,,
United States,Clearfield,41.0216,-78.439,,,,,,,,,
United States,Mount Joy,40.1105,-76.5065,,,,,,,,,
United States,Souderton,40.311,-75.3223,,,,,,,,,
United States,Monaca,40.6833,-80.2736,,,,,,,,,
United States,East Stroudsburg,41.0023,-75.1779,,,,,,,,,
United States,Portage,40.3869,-78.6747,,,,,,,,,
United States,Bethlehem,40.6266,-75.3679,,,,,,,,,
United States,Coraopolis,40.5148,-80.1627,,,,,,,,,
United States,Oxford,39.7858,-75.9801,,,,,,,,,
United States,Pittston,41.3274,-75.7885,,,,,,,,,
United States,Saint Marys,41.4574,-78.5342,,,,,,,,,
United States,Brookhaven,39.8715,-75.3918,,,,,,,,,
United States,Bellevue,40.4945,-80.055,,,,,,,,,
United States,Collingdale,39.9151,-75.2776,,,,,,,,,
United States,Bridgeville,40.3578,-80.1061,,,,,,,,,
United States,Schuylkill Haven,40.6284,-76.1729,,,,,,,,,
United States,Mount Pocono,41.1225,-75.3582,,,,,,,,,
United States,Berwick,41.0555,-76.2492,,,,,,,,,
United States,Wilkes-Barre,41.2468,-75.8759,,,,,,,,,
United States,Milton,41.0089,-76.8506,,,,,,,,,
United States,McKeesport,40.3419,-79.8439,,,,,,,,,
United States,Oakmont,40.52,-79.8365,,,,,,,,,
United States,New Freedom,39.7353,-76.6967,,,,,,,,,
United States,Morrisville,40.2074,-74.7797,,,,,,,,,
United States,Chester,39.8456,-75.3719,,,,,,,,,
United States,Ellwood City,40.8619,-80.283,,,,,,,,,
United States,Greenville,41.4052,-80.3837,,,,,,,,,
United States,Ambler,40.1564,-75.2215,,,,,,,,,
United States,Bradford,41.9604,-78.6413,,,,,,,,,
United States,Gettysburg,39.8304,-77.2339,,,,,,,,,
United States,Stroudsburg,40.9838,-75.1972,,,,,,,,,
United States,Roaring Spring,40.3348,-78.3959,,,,,,,,,
United States,Shillington,40.303,-75.967,,,,,,,,,
United States,Oil City,41.4282,-79.7035,,,,,,,,,
United States,Lewisburg,40.9642,-76.8901,,,,,,,,,
United States,La Quinta,33.6536,-116.2785,,,,,,,,,
United States,Saint Helena,38.5044,-122.4681,,,,,,,,,
United States,Pleasant Hill,37.954,-122.0759,,,,,,,,,
United States,Pomona,34.0585,-117.7625,,,,,,,,,
United States,Oakdale,37.7616,-120.847,,,,,,,,,
